token_price,simulation,timestep,token_supply,collateral_pool,sentiment,substep,subset,funding_pool,run
0.05423452966540735,0,129,212500262.2904065,5762425.889547947,0.5749193885700521,2,0,16789561.80963515,1
0.054238047013693065,0,130,212514043.86900395,5763173.351218533,0.5747324726822016,2,0,16602084.465574065,1
0.05418338908317973,0,131,212299884.64900172,5751563.626125518,0.5711099399480282,2,0,16185432.522342956,1
0.05433559498052609,0,132,212896253.66534218,5783922.306015688,0.5662501268639161,2,0,16205297.24411098,1
0.05430440343429974,0,133,212774039.79541036,5777283.648697856,0.5644040344374976,2,0,16220583.920945195,1
0.054256688666214435,0,134,212587085.08600643,5767135.644984744,0.5384814648087067,2,0,16241990.73556659,1
0.053873732727558896,0,135,211086597.52002174,5686011.468581723,0.5336555473461376,2,0,16272157.280165331,1
0.05344758277878491,0,136,209416868.35581225,5596412.703360588,0.5288540492288534,2,0,16303376.604313843,1
0.05333772142082778,0,137,208986412.56453875,5573429.527052775,0.5240855307103347,2,0,16326519.934275012,1
0.05306412446304267,0,138,207914412.38956025,5516398.128350003,0.5193170121918164,2,0,16355771.652058806,1
0.05294063961133433,0,139,207430577.3947921,5490753.72111434,0.5145484936732978,2,0,16376196.042574566,1
0.052542809727698606,0,140,205871811.14124286,5408541.700545512,0.5149870468650305,2,0,15542447.451060781,1
0.052496502637455,0,141,205690371.95695606,5399012.576968722,0.5122981411778167,2,0,15560436.71765025,1
0.05216226831537711,0,142,204380784.10681358,5330482.649543386,0.5630479207163527,2,0,15595526.593380148,1
0.05205372233150038,0,143,203955482.17856458,5308321.018655137,0.5581855353952521,2,0,15615742.742488004,1
0.052265496432802434,0,144,204785249.71505168,5351601.369236294,0.5587930793412448,2,0,15467693.084234273,1
0.052390140166497345,0,145,205273625.40976924,5377157.00385144,0.5539503348337126,2,0,15482075.321320001,1
0.05228492194655045,0,146,204861362.23583955,5355580.167182433,0.5491321530155312,2,0,15504963.498479154,1
0.05235959816393265,0,147,205153956.56418487,5370889.363720807,0.59514711513538,2,0,15525932.750438372,1
0.05281480730879422,0,148,206937544.68188128,5464683.273664276,0.6494616484307372,2,0,15545544.541292187,1
0.05313126703688173,0,149,208177488.60022673,5530366.8689430235,0.6488786302124373,2,0,15104989.451238593,1
0.05361400781163333,0,150,210068950.4029907,5631319.1739437785,0.643924084757891,2,0,15115440.009640807,1
0.053866065473552945,0,151,211056555.89345354,5684393.129189678,0.617526984377971,2,0,15139253.006566267,1
0.05403097001093727,0,152,211702680.37656853,5719250.5873307055,0.6126099776166894,2,0,15160453.322209993,1
0.054504169150001634,0,153,213556756.40132865,5819866.787011855,0.6077008867075983,2,0,15170353.129309302,1
0.05478013034524697,0,154,214638020.06736192,5878949.35816791,0.6027917957985077,2,0,15177553.397857947,1
0.05508963843580479,0,155,215850726.26819566,5945569.233110385,0.5978827048894165,2,0,15191486.205222983,1
0.055482824340462464,0,156,217391296.60934377,6030741.561460796,0.6403860413002153,2,0,14572037.068294438,1
0.0559926791853727,0,157,219388996.02596778,6142088.83564151,0.6354314958456705,2,0,14579972.395933814,1
0.05648642682365318,0,158,221323584.6227007,6250889.233569398,0.6304769503911247,2,0,14589961.472131282,1
0.05719169921580796,0,159,224086963.76959616,6407957.115047199,0.6639221806150667,2,0,14151103.49759003,1
0.0576985284797085,0,160,226072808.43681777,6522034.188039707,0.6589676351605217,2,0,14156818.609895607,1
0.058093477496920634,0,161,227620286.95772853,6611627.009110709,0.654013089705976,2,0,14166296.777374327,1
0.059078648393563485,0,162,231480356.82887948,6837773.305554991,0.6963832082245743,2,0,13478324.073991444,1
0.05970379959245658,0,163,233929807.29070726,6983249.166593187,0.6914286627700289,2,0,13487316.57435884,1
0.06035089900153762,0,164,236465254.63405162,7135445.3498962615,0.6864741173154834,2,0,13492442.325785754,1
0.061314533984170715,0,165,240240943.07138228,7365130.734169746,0.7190333808490228,2,0,13215586.761710599,1
0.06212394346235542,0,166,243412349.32263437,7560867.513679222,0.7140333808490225,2,0,13220442.802897137,1
0.06268246400406831,0,167,245600729.35175577,7697429.4384821765,0.7090400515027089,2,0,13232459.65499837,1
