substep,timestep,subset,funding_pool,collateral_pool,sentiment,token_supply,run,token_price,simulation
2,170,0,13268925.40218965,15545450.988372233,0.7027019237056309,349026543.9252049,1,0.0890789039340433,2
2,171,0,13303221.036464598,15499583.917210102,0.6794933638578136,348511259.6996637,1,0.08894739257817477,2
2,172,0,13356349.163479162,15357828.916149518,0.6529489984480449,346913904.2200178,1,0.08853971391362488,2
2,173,0,13417318.327283673,15199821.58493126,0.6480424563919701,345124697.56159955,1,0.08808307079917584,2
2,174,0,13454197.406086624,15116350.310690235,0.6431359143358956,344175750.3138419,1,0.08784087953265832,2
2,175,0,13485967.283152003,15075649.684278516,0.6382293722798206,343712093.07266504,1,0.0877225444674205,2
2,176,0,13553490.165415976,14858599.288440172,0.6333228302237461,341228839.6125034,1,0.08708876603345411,2
2,177,0,13646457.02431566,14556826.840025432,0.6284162881676713,337745951.4899483,1,0.08619985984026614,2
2,178,0,13677090.4822701,14503122.03773612,0.6235097461115963,337122349.2296642,1,0.08604070344713863,2
2,179,0,13709750.514823487,14442242.0947601,0.6218089046164316,336414033.698615,1,0.08585992644824411,2
2,180,0,13734461.467392068,14420927.294480683,0.6169014972090241,336165691.1782749,1,0.08579654422159932,2
2,181,0,13759154.015821036,14383755.67943402,0.6119940898016166,335732158.5710557,1,0.08568589759559649,2
2,182,0,13808293.2023196,14249346.261058372,0.6070866823942093,334159847.4203111,1,0.08528461076973944,2
2,183,0,13875734.280484533,14036271.398793297,0.6021792749868018,331652039.55709696,1,0.08464456553644575,2
2,184,0,13274413.739739494,13873937.979860792,0.5998650055941127,329728637.7450939,1,0.08415367300056258,2
2,185,0,13304309.731557094,13806498.528674304,0.5949575981867056,328926276.98980004,1,0.08394889368539227,2
2,186,0,13388694.101685178,13495440.64306183,0.5678345165177319,325199844.03879285,1,0.08299782973728591,2
2,187,0,13443978.330701534,13308997.800934505,0.5629271091103245,322945673.44117236,1,0.08242251806082095,2
2,188,0,13507505.25536035,13067317.69821125,0.5580365942597605,320000029.92979544,1,0.08167072797510726,2
2,189,0,13539747.38596081,12966143.446285473,0.553175483148649,318758815.93881714,1,0.08135394409781098,2
2,190,0,13650357.47079131,12545063.540786779,0.5483143720375383,313540196.82049274,1,0.08002204290232712,2
2,191,0,13112228.318834547,12341575.531130996,0.6180759915528957,310986901.055481,1,0.07937038820120093,2
2,192,0,13167959.349471863,12188453.937149502,0.6130759915528953,309051676.71442956,1,0.07887647830761908,2
2,193,0,13219635.54458918,12083189.608393919,0.6080759915528957,307714236.27706134,1,0.07853513542034755,2
2,194,0,13259441.378834542,12055103.848926323,0.6030759915528956,307356407.915135,1,0.0784438101076122,2
2,195,0,13312674.272610417,11899289.702670088,0.5980759915528951,305363632.3596862,1,0.07793521193548013,2
2,196,0,13385241.019914895,11690397.15905701,0.5930759915528955,302671428.74278516,1,0.07724810503334088,2
2,197,0,13444977.170720814,11487323.30927217,0.5880759915528957,300031059.86379206,1,0.07657422744489975,2
2,198,0,13328583.699928071,11200015.838289209,0.5861030595936102,296255288.91747344,1,0.07561057140424014,2
2,199,0,13385992.888918258,11045670.134200945,0.5811030595936102,294206882.84519243,1,0.07508777515591315,2
2,200,0,13472015.007070381,10746784.009326711,0.5768851534470784,290199095.2900637,1,0.07406490360409251,2
2,201,0,13509994.526417527,10689062.141498134,0.5718851534470786,289418704.29378116,1,0.07386573143280992,2
2,202,0,13593720.70184041,10452071.419221845,0.5668851534470787,286192321.9833085,1,0.0730422909097571,2
2,203,0,13708222.986765917,10062156.776183695,0.5618851534470782,280803381.77611446,1,0.07166692019547179,2
2,204,0,13783225.046701299,9860780.952828452,0.5568851534470785,277979295.3528065,1,0.07094615403145993,2
2,205,0,13878733.93543499,9528980.551791571,0.5353412424042922,273262485.5176753,1,0.06974232510356944,2
2,206,0,13942995.518713534,9311560.981477233,0.5303412424042918,270127027.6580537,1,0.06894209040988286,2
2,207,0,14037907.55077646,8964780.321213234,0.5253412424042923,265049274.52741003,1,0.06764614117278894,2
2,208,0,13790224.162101591,8795058.599344568,0.5248929904556613,262528321.97354576,1,0.06700274113838904,2
2,209,0,13857063.516663622,8574007.881603643,0.5198929904556611,259208198.1568429,1,0.0661553758142761,2
2,210,0,13934519.89147524,8309106.682319646,0.5151007153510201,255172554.58159742,1,0.06512539482111596,2
2,211,0,13984092.616861926,8148378.16337118,0.51010071535102,252692517.43903533,1,0.06449243725894703,2
2,212,0,14038264.270414812,7975705.306094514,0.5051007153510201,250000768.32498762,1,0.063805446355481,2
2,213,0,13823933.750644501,7763458.698986667,0.4834531443109338,246651872.83144563,1,0.06295073789520324,2
2,214,0,13878531.682082392,7571336.138018139,0.47832593602892526,243580802.94294095,1,0.06216693636396076,2
2,215,0,14000782.051170427,7105375.388044732,0.4489712365959419,235966476.50079823,1,0.060223600347066225,2
2,216,0,13741206.292150842,6839636.526309843,0.4507912915717292,231511892.65266398,1,0.05908669699807874,2
2,217,0,13802691.2966654,6606035.778524899,0.4239904938093544,227524021.1907996,1,0.05806890845151806,2
2,218,0,13889512.793626303,6274787.28573516,0.41756179290794493,221746257.03519383,1,0.056594301699886426,2
2,219,0,13365840.985026639,6027615.255688903,0.4179732875735275,217334942.03332195,1,0.05546844146915635,2
2,220,0,13451515.82310266,5712129.044439707,0.4132617491119891,211570834.4891817,1,0.05399732017157391,2
2,221,0,13502518.793210253,5534640.979707305,0.408570027345436,208257917.4233352,1,0.05315179416162885,2
2,222,0,13582680.188201884,5229245.908299879,0.3839802893157638,202430676.54845437,1,0.0516645599121751,2
2,223,0,13640544.32524194,5006772.991919957,0.3795091354696099,198077772.91032544,1,0.05055360748817227,2
2,224,0,13690555.92004746,4822600.729017818,0.3750543742176221,194400531.36869648,1,0.04961509822081055,2
2,225,0,13742371.885339951,4629707.767375441,0.3706312972945453,190473070.69891602,1,0.04861272777707982,2
2,226,0,13796995.825439462,4417224.629077459,0.3662314404683874,186050797.71253222,1,0.047484070838573124,2
2,227,0,13830906.374985904,4290794.398500609,0.36543529331803803,183368885.9453385,1,0.046799590632618855,2
2,228,0,13877198.153737638,4117044.0645559,0.36105434093708544,179617873.96181455,1,0.0458422535992287,2
2,229,0,13159137.031299792,3939769.78338486,0.3602216037455706,175708275.53508973,1,0.044844441975051656,2
2,230,0,13192088.36921551,3815329.063799041,0.35584660374557087,172911068.44509795,1,0.04413053598139635,2
2,231,0,13243474.400461506,3620742.443782928,0.3514716037455707,168444025.01518083,1,0.042990452685473565,2
2,232,0,13277886.021650475,3488098.1396893063,0.3471362761981926,165329800.51477247,1,0.042195637190981065,2
2,233,0,12844097.209911834,3401324.8875721674,0.3287788094180505,163260398.55138817,1,0.04166748235030873,2
2,234,0,12911335.088076368,3148212.183481493,0.3246040521364972,157068389.81484383,1,0.0400871516820499,2
2,235,0,12957862.776585191,2966505.6125522214,0.3204557017575065,152468237.9024909,1,0.03891309630599144,2
2,236,0,12985549.766903114,2868657.1430797796,0.3163294881652734,149932615.31048214,1,0.038265952169770835,2
2,237,0,13013903.941393321,2761772.7646682644,0.3122032745730404,147112902.8747092,1,0.037546302339236254,2
2,238,0,13036876.525277028,2672368.0781763704,0.3080770609808074,144712128.58506152,1,0.0369335743217343,2
2,239,0,13074676.282708354,2524509.763638265,0.3039508473885744,140651808.69396284,1,0.03589729541453986,2
2,240,0,13102040.096212612,2426957.4423961765,0.29982463379634133,137907496.43711132,1,0.03519688929314905,2
2,241,0,13134022.342634251,2303159.184918761,0.29569842020410836,134344153.68023115,1,0.034287449387649424,2
2,242,0,12927032.215311041,2222043.1794884913,0.27877933180767056,131957184.59348717,1,0.033678244747852276,2
2,243,0,12967449.776562436,2065198.3447306906,0.2747915470215447,127214811.30676332,1,0.03246789149025598,2
2,244,0,12984836.13868544,1998181.54527503,0.2708500886250314,125133694.12765644,1,0.03193674668049941,2
2,245,0,12659956.040206619,1944573.9593375085,0.27662038315383136,123443727.37913267,1,0.03150543167519787,2
2,246,0,11896329.578870067,1836826.9432786645,0.3336709533536307,119975043.07479164,1,0.030620150594713253,2
2,247,0,11918013.178709928,1761182.3444959226,0.3295363379690151,117478652.24227412,1,0.029983019227423,2
2,248,0,11932967.3294889,1714139.4213261998,0.3254457204427347,115899047.11810234,1,0.029579870826366223,2
2,249,0,11612864.02492851,1669221.2160198442,0.30764450853817044,114370426.84561491,1,0.029189734830194772,2
2,250,0,11631018.48011985,1613512.8528816681,0.3037502777689396,112445740.44238687,1,0.028698514439653214,2
2,251,0,11388069.195878297,1539089.5550176578,0.28360634308520205,109821845.96759729,1,0.028028841465144616,2
2,252,0,11396030.31701409,1538666.3986065043,0.2797742086104372,109806747.75166586,1,0.028024988083360507,2
2,253,0,11145808.212448979,1466589.3137819113,0.2766859281536259,107204015.29984134,1,0.02736071610153732,2
2,254,0,11152015.99715441,1452607.2045786353,0.33674355869030614,106691762.82523139,1,0.027229978512176397,2
2,255,0,11177317.578448508,1366068.6946419561,0.31636847926933354,103464905.02842459,1,0.02640641663502538,2
2,256,0,11188070.524862772,1328666.5243111278,0.31233001773087216,102038670.29239029,1,0.026042411577960667,2
2,257,0,11207194.947514901,1263091.717106501,0.30829155619241055,99488810.30078992,1,0.025391633758363927,2
2,258,0,11214974.88167338,1256253.0947271283,0.304253094653949,99219118.95311788,1,0.025322802862636214,2
2,259,0,11240063.927717378,1159321.793423505,0.27993000199457324,95314460.48444264,1,0.02432625201949774,2
2,260,0,10895232.998374335,1075425.380394068,0.27899870586067493,91800899.12427117,1,0.023429517371899845,2
2,261,0,10899093.192942357,1062432.6154815431,0.27532223527243954,91244667.14429282,1,0.023287555289153057,2
2,262,0,10904893.954571068,1047439.0920988413,0.2716457646842043,90598536.68487422,1,0.023122649226490554,2
2,263,0,10927155.83321739,965848.4609433895,0.26799608267822633,86998404.90463626,1,0.02220381998962186,2
2,264,0,10933357.261059836,946038.6742321677,0.2643686316978342,86101603.46116444,1,0.021974937427474788,2
2,265,0,10938896.350215616,937231.5130528893,0.26662322028433544,85699884.2399735,1,0.021872410245700913,2
2,266,0,10784568.458486307,884978.6038038572,0.26788535620666565,83276637.16096164,1,0.02125394670040103,2
2,267,0,10790971.290319704,862241.3997751552,0.26429312319695686,82199888.7182692,1,0.020979137884976705,2
2,268,0,10797726.146507889,840191.3889634131,0.260700890187248,81142037.17790057,1,0.020709151955880235,2
2,269,0,10603492.19330075,789015.5464501786,0.24419452949700696,78632045.64795335,1,0.020068549404976984,2
2,270,0,10608156.460117895,773879.9428014716,0.2406517225142958,77874198.42197223,1,0.019875130877318185,2
2,271,0,10617551.047624297,738709.9229683884,0.2371565768832278,76084074.19012828,1,0.019418253578860904,2
2,272,0,10622020.184626428,725459.4678500233,0.23366143125215985,75398615.35913466,1,0.0192433100898353,2
2,273,0,10642242.14748174,647276.7300437875,0.23016628562109187,71219970.76001045,1,0.018176832232209488,2
2,274,0,10175445.806828627,627726.4859900957,0.23152550892206275,70136165.87527132,1,0.017900222464582147,2
2,275,0,10178714.592990832,616905.8431610031,0.2280562178104748,69529040.4473557,1,0.017745271305105868,2
2,276,0,10184382.751527615,598901.1605980209,0.22464303394865934,68506908.76352665,1,0.01748440183355283,2
2,277,0,9861419.146030197,573853.4934216287,0.2284988512021569,67059036.44391309,1,0.017114874410746685,2
2,278,0,9871189.548762383,537649.3934014947,0.2227213539862036,64909217.56144733,1,0.01656619548348493,2
2,279,0,9875348.23296858,523037.25511254056,0.20289501645962324,64021096.1875475,1,0.016339528257383218,2
2,280,0,9876589.928074492,530755.744795524,0.25998819154763436,64491747.616809435,1,0.016459648386305644,2
2,281,0,9880948.764722496,528653.7823113316,0.23584241925183785,64363916.95622168,1,0.016427023317145396,2
2,282,0,9883137.988763478,525981.7268047279,0.2323275677666893,64201048.70799766,1,0.0163854559197942,2
2,283,0,9885418.463141017,525484.8344117536,0.2288349511942598,64170716.33251593,1,0.01637771446055949,2
2,284,0,9614837.198034782,505986.7638681314,0.2929184926259724,62968938.47697881,1,0.016070995513228103,2
2,285,0,9617289.628939679,541554.2114012175,0.2891561163883485,65144501.13609289,1,0.01662624479293688,2
2,286,0,9620494.7278914,546845.4289552948,0.2654527138203222,65461972.45973883,1,0.016707270141962858,2
2,287,0,9621841.565962011,545751.7188645377,0.2617398425331935,65396476.57120169,1,0.01669055421572567,2
2,288,0,9627483.31987742,533481.3095926993,0.2580269712460649,64657126.27940765,1,0.016501856494126475,2
2,289,0,9631319.602408828,522259.5377893515,0.254314099958936,63973481.18741043,1,0.01632737590938318,2
2,290,0,9637131.00562936,509173.25176179776,0.25060122867180734,63166902.99274115,1,0.01612152021511359,2
2,291,0,9640515.87631987,500912.752661802,0.25283721716452984,62652418.20474706,1,0.015990212892496105,2
2,292,0,9642849.644844975,506732.9131487089,0.24911172696845127,63015349.690699115,1,0.0160828406296538,2
2,293,0,9204483.725462027,507035.1549771558,0.25028819755668663,63034139.70302717,1,0.016087636235409934,2
2,294,0,9205977.100045042,512205.02749629173,0.24660792454371802,63354681.56738204,1,0.01616944525090941,2
2,295,0,9210462.699925695,503732.4656223751,0.242980473563326,62828510.66594776,1,0.016035155386721324,2
2,296,0,9214277.126894092,500525.98593166226,0.23935302258293373,62628225.81784513,1,0.015984038487293177,2
2,297,0,9217024.801021816,501102.8519387023,0.23572557160254157,62664305.55394353,1,0.01599324679365787,2
2,298,0,9019176.310289485,499880.873497408,0.23441650592358457,62587853.014990054,1,0.01597373450013326,2
2,299,0,8573288.462895157,538127.0417984652,0.2672388555763867,64938043.87577428,1,0.016573552564284073,2
2,300,0,8575852.607676612,555230.5437633308,0.2636604242038377,65961947.339979075,1,0.016834874231398244,2
2,301,0,8580619.352826085,550008.5599288953,0.2600819928312887,65651026.08638935,1,0.016755520597808972,2
2,302,0,8583094.242741374,556612.6060483097,0.2565271652806203,66043991.51140053,1,0.016855813626958847,2
2,303,0,8587178.712985374,575170.2463537084,0.2530467731237574,67135928.5330409,1,0.017134498886706807,2
2,304,0,8588483.24696709,583699.7985633907,0.24962228572437833,67631896.4688317,1,0.017261080319768647,2
2,305,0,8590641.899090022,593214.8855018376,0.24623993278320191,68180913.24413715,1,0.017401200930756026,2
2,306,0,8592682.136453161,595287.2063877737,0.24285757984202538,68299900.10033458,1,0.017431568875306672,2
2,307,0,8325772.358928107,609321.3172277727,0.24437718768516256,69100307.51141705,1,0.017635849656011966,2
2,308,0,8330232.448034738,602861.6779621152,0.22995971466394094,68733052.68676078,1,0.0175421185120223,2
2,309,0,8336224.179285893,595753.4535800754,0.22683904476775352,68326642.15302055,1,0.01743839400876335,2
2,310,0,8338080.503668404,617148.0023642845,0.2237758828657135,69542685.51592566,1,0.017748753813165704,2
2,311,0,8261888.911089108,623036.4645087098,0.2851008896878399,69873665.52505513,1,0.01783322686242367,2
2,312,0,8267854.116411251,636689.1914153711,0.2812283406682322,70635094.83259134,1,0.018027559612522812,2
2,313,0,8100740.319308427,634712.2501167667,0.2780420661584282,70525347.40445657,1,0.017999549764051458,2
2,314,0,7905677.453919915,638715.4323555899,0.28508445149536366,70747402.40132327,1,0.018056222862640206,2
2,315,0,7627664.330863299,670186.3204782894,0.2573716373944136,72469384.61221504,1,0.01849570888629642,2
2,316,0,7631297.121004897,685701.3281834846,0.2536337733167438,73303428.77618758,1,0.018708574472746434,2
2,317,0,7633613.989689545,695585.1181450713,0.3102111198245598,73829841.29427491,1,0.018842926002578583,2
2,318,0,7388673.922431942,738548.7003497566,0.3098795072069431,76075771.10480697,1,0.019416134457113383,2
2,319,0,7390774.7248940375,770455.1452012114,0.2930294604957849,77701691.62790386,1,0.019831103520647916,2
2,320,0,7202099.942954677,776159.4216033489,0.29390324690355163,77988804.09279524,1,0.01990438065135178,2
2,321,0,7203873.685004611,790961.1253696453,0.28998735665321557,78728932.62216936,1,0.02009327699552522,2
2,322,0,7205386.30501887,819751.4901034551,0.3449100901379373,80148961.83588795,1,0.02045569827297248,2
2,323,0,7206212.111646093,855359.6628914628,0.34081178477317736,81871203.94803481,1,0.02089525062888719,2
2,324,0,7168035.281412538,877882.7604140248,0.3213612170546679,82942105.19898611,1,0.021168567118181998,2
2,325,0,7169684.057514254,898328.5431764963,0.36545637549558885,83902401.85562716,1,0.021413654992196086,2
2,326,0,7174662.229903946,953924.9432948484,0.36626423657045143,86459734.26643836,1,0.022066339930104085,2
2,327,0,7177247.328652662,1029175.9834119363,0.3618892365704514,89805227.10730001,1,0.02292017996195853,2
2,328,0,6989816.024349512,1101275.0150042635,0.36781914110157776,92897641.27060792,1,0.023709429000382986,2
2,329,0,6993947.062469945,1131949.485133005,0.34934011525092806,94182522.29814349,1,0.024037357622462358,2
2,330,0,6997695.644558738,1154026.9444861875,0.3451725453374781,95096551.5180054,1,0.024270637074945593,2
2,331,0,6998803.74089368,1225575.101601391,0.34102968819462093,98000154.1101481,1,0.025011697435167207,2
2,332,0,7003885.702974217,1250936.3470208638,0.3368868310517638,99008937.43841946,1,0.02526916012605242,2
2,333,0,6809994.7790851565,1280354.8719709918,0.33750587867081133,100166378.71488559,1,0.025564563447290124,2
2,334,0,6810849.123132098,1321006.9168091102,0.33336302152795416,101744124.6586311,1,0.025967237346457377,2
2,335,0,6651330.496233417,1350619.7391610008,0.3339659105984105,102878196.02001864,1,0.02625667617457424,2
2,336,0,6021900.5337020615,1401165.1723203785,0.38615822999869526,104785565.34794065,1,0.026743476883820918,2
2,337,0,6025160.703961083,1434626.156797978,0.38187251571298103,106029366.44102402,1,0.027060921043906273,2
2,338,0,5812929.654368089,1454982.192053927,0.42322188837691616,106778946.790552,1,0.02725222969108114,2
2,339,0,5819709.791900157,1461424.2309628918,0.41884093599596367,107015071.47010186,1,0.027312493668168757,2
2,340,0,5273752.082773186,1498563.679938329,0.42398379313882073,108366337.41103896,1,0.027657365114301162,2
2,341,0,5277778.378642888,1527820.9795220476,0.41960284075786825,109419072.37013881,1,0.027926045184404256,2
2,342,0,5280636.82328926,1568231.2284703848,0.45751540789706735,110856673.59185976,1,0.02829295120732435,2
2,343,0,5285275.5104847355,1588725.0451224984,0.45299159837325814,111578666.02680488,1,0.028477218839322464,2
2,344,0,5286515.55864457,1643672.6998650709,0.43230249597690323,113491794.99660079,1,0.028965489530133892,2
2,345,0,5288474.100529233,1706583.5784412012,0.42782630550071277,115643326.33493735,1,0.02951460551209725,2
2,346,0,5290012.371530074,1756624.3328040163,0.42335011502452224,117326533.98628147,1,0.02994419545385039,2
2,347,0,5291832.888671258,1805915.5299217445,0.4188911758407044,118961247.635302,1,0.03036140870778553,2
2,348,0,5241744.554967457,1861952.5610381255,0.4180184908703548,120792814.30641662,1,0.030828862987079476,2
2,349,0,4946197.413093153,1914701.181344314,0.48590332085237137,122491878.96833579,1,0.03126249997094527,2
2,350,0,4947866.774907489,2008439.8004959852,0.4628567642539841,125454488.32329495,1,0.03201862009624169,2
2,351,0,4878728.543514888,2075418.2390958776,0.46323771663493674,127529192.11424981,1,0.03254812807465398,2
2,352,0,4882129.207108332,2110386.2078178725,0.42257200691127395,128599051.0596746,1,0.03282117854568891,2
2,353,0,4887537.099224021,2153482.755920247,0.41838153072079787,129905486.35005997,1,0.03315460826830973,2
2,354,0,4800797.179513184,2220269.4486347223,0.4683276867660041,131904507.1165122,1,0.03366480034944587,2
2,355,0,4803843.749750993,2309392.5162813617,0.46656752199380824,134525827.1397011,1,0.034333816269839786,2
2,356,0,4811343.693407878,2374285.631126939,0.46227506916361943,136402797.07759327,1,0.0348128584163317,2
2,357,0,4815956.47581103,2412413.1591151715,0.45798261633343107,137493649.09503675,1,0.03509126676022239,2
2,358,0,4821106.892819488,2460261.372502924,0.45794366476336323,138850490.39813283,1,0.03543756115586622,2
2,359,0,4781258.113863534,2513989.2615077225,0.4538782442026156,140358430.44508922,1,0.03582241912417568,2
2,360,0,4788980.276781023,2575457.005093441,0.4495791787820549,142063969.69871536,1,0.036257708559818316,2
2,1,0,18807229.73512838,28210844.602692567,0.75,470180743.3782095,1,0.12000000000000001,3
2,2,0,18807773.670260314,28335788.246149283,0.7363276532487819,471220790.1076734,1,0.12026544176743385,3
2,3,0,18808243.22408007,28423582.961680923,0.7313276532487817,471950233.36497647,1,0.12045161100577283,3
2,4,0,18808780.894142378,28515091.347300142,0.7263276532487817,472709333.649674,1,0.12064534934033161,3
2,5,0,18809142.210550755,28580923.382601656,0.7213276532487818,473254684.8239204,1,0.12078453441294724,3
2,6,0,18809515.927805267,28668553.62780326,0.7163276532487813,473979638.38647825,1,0.12096955778689888,3
2,7,0,18810214.510114014,28724017.48926344,0.7113276532487817,474437911.215482,1,0.12108651863707183,3
2,8,0,18810609.866288982,28812341.779659804,0.7063276532487821,475166782.586695,1,0.1212725419180704,3
2,9,0,18786766.68430719,28901020.836317223,0.7013276532487813,475897458.51406467,1,0.12145902575969772,3
2,10,0,18787511.8627869,28974092.21132295,0.6963276532487815,476498692.1043368,1,0.1216124731984726,3
2,11,0,18787999.165764578,29089533.26398067,0.691327653248782,477447001.8508788,1,0.12185450176129169,3
2,12,0,18733469.790653426,29125389.107749265,0.6417266683262267,477741162.51831657,1,0.12192957774130506,3
2,13,0,18663081.220585942,29156338.619530834,0.6367266683262265,477994926.16410697,1,0.1219943435530141,3
2,14,0,18590032.850840606,29295339.34620496,0.6828344632402783,479132974.43256044,1,0.12228479737133341,3
2,15,0,18479438.09939515,29366127.498931825,0.6868629719086538,479711504.5800452,1,0.12243245041471279,3
2,16,0,17768086.301997535,29468455.96145561,0.6687624594422482,480546573.01461124,1,0.12264557741652904,3
2,17,0,17617209.818928525,29581323.46358401,0.7040668045174475,481465967.2330468,1,0.12288022612931887,3
2,18,0,17595790.208130375,29649626.25951692,0.6433563563427209,482021495.29500145,1,0.12302200855740297,3
2,19,0,17596939.436733633,29769038.425872624,0.6786849076314473,482991176.8816499,1,0.12326949166264835,3
2,20,0,17601207.550262295,29851198.078186978,0.6574345357292098,483657221.9925342,1,0.12343948036259351,3
2,21,0,17602240.938973766,30069345.1340259,0.7221001673392486,485421244.007241,1,0.1238896958270634,3
2,22,0,17603622.20389829,30197086.315707017,0.6996757379869099,486451239.27918136,1,0.12415257225144606,3
2,23,0,17604582.12128824,30392985.071098495,0.7224668887839694,488026575.680258,1,0.12455463118472128,3
2,24,0,17174876.328696553,30559723.005411353,0.7223688495682827,489363417.7874435,1,0.12489582136556461,3
2,25,0,17177050.62950581,30693628.265289843,0.7171871894693682,490434381.52227867,1,0.1251691538020588,3
2,26,0,17177968.275369007,30836630.182043362,0.7121871894693677,491575523.2290029,1,0.1254603971307903,3
2,27,0,17180623.2047626,30945566.157915533,0.7071871894693682,492443047.4750064,1,0.12568180753729152,3
2,28,0,17182696.661063973,31073440.990011416,0.6861806116265193,493459447.57400435,1,0.12594121418802634,3
2,29,0,17189403.534131173,31239713.658319294,0.7686449681121985,494777926.46113753,1,0.12627771768946539,3
2,30,0,17203328.894322537,31442309.69329502,0.763644968112199,496379702.5315958,1,0.12668652458162769,3
2,31,0,17231493.86440383,31488602.278631203,0.7573775858435214,496744978.62430376,1,0.12677975071166867,3
2,32,0,17266270.51050861,31536428.87274981,0.7523775858435215,497122077.07435966,1,0.12687599415558679,3
2,33,0,17297580.03834298,31642855.193206515,0.7496086524402614,497960192.1397411,1,0.1270898987215696,3
2,34,0,17333482.760501023,31659574.168878697,0.7446086524402609,498091727.1239797,1,0.12712346921192022,3
2,35,0,17369163.693384662,31713968.46958434,0.7396086524402613,498519429.08480275,1,0.12723262773451305,3
2,36,0,16984790.386298392,31873832.807890337,0.7391670992095656,499774322.4684291,1,0.12755290288009474,3
2,37,0,17036959.230559856,31823323.922838703,0.7341670992095649,499378181.65537727,1,0.12745179942523038,3
2,38,0,16656748.735143464,31878335.92115761,0.7306116153861237,499809625.1085701,1,0.12756191285525126,3
2,39,0,16732272.597109627,31874054.80100962,0.7818489818473539,499776062.8657681,1,0.12755334706604582,3
2,40,0,16781477.11216153,31899805.361898333,0.7768489818473536,499977902.8230073,1,0.12760486086198455,3
2,41,0,16836041.603036605,31833464.700644106,0.7718489818473543,499457740.90929246,1,0.12747210461765754,3
2,42,0,16916270.186304606,31769292.830450855,0.7668489818473536,498954068.01998323,1,0.12734355671864567,3
2,43,0,17017050.34161578,31587529.847332217,0.761848981847354,497524677.1953468,1,0.1269787461614885,3
2,44,0,17059303.484455027,31668810.99308307,0.756848981847354,498164382.08406353,1,0.12714201228356414,3
2,45,0,17122460.261253744,31595383.054333016,0.7303073465814672,497586519.97760785,1,0.12699452973828496,3
2,46,0,17185415.68426629,31544697.007440224,0.7253073465814669,497187239.8570218,1,0.12689262506620913,3
2,47,0,17303497.835467726,31276468.917934768,0.722489157331884,495068907.76402754,1,0.12635198222887617,3
2,48,0,17353659.73257132,31226603.286810175,0.7174891573318845,494674093.8329809,1,0.12625121742216547,3
2,49,0,17430258.206122607,31059431.26594919,0.7124891573318843,493348194.84701324,1,0.12591282015567398,3
2,50,0,17583608.304574054,30571947.931514855,0.7076016395053373,489461288.98615956,1,0.12492080015087502,3
2,51,0,16594991.376894798,30413570.355824016,0.706573614977758,488191818.8357047,1,0.12459680470827127,3
2,52,0,16726938.422973756,29992024.19252308,0.7015736149777586,484796731.11964744,1,0.12373030702272238,3
2,53,0,16908985.455605958,29374916.407654863,0.6766887184631952,479783284.9878496,1,0.12245077028224849,3
2,54,0,16313062.731192274,28965357.731518798,0.6724168738030014,476426864.4542286,1,0.12159414127370882,3
2,55,0,16039176.24236871,28835448.19690295,0.6722712427350402,475357277.36906266,1,0.12132116018712132,3
2,56,0,16090288.243754463,28734286.60944037,0.6672712427350402,474522711.758338,1,0.12110816151650923,3
2,57,0,15574258.617689844,28393137.19350055,0.6657225985380081,471697402.1637102,1,0.12038708317348866,3
2,58,0,15180454.945865918,28037072.12978077,0.6368187902142454,468730402.5437366,1,0.11962984256036036,3
2,59,0,15388870.286264861,27255504.32508519,0.6318668671373224,462151008.594892,1,0.11795064305042582,3
2,60,0,15534960.662456833,26747899.52411176,0.6269149440603995,457827246.9329547,1,0.11684712827075923,3
2,61,0,15715236.829487074,26088246.88729517,0.6006137814174655,452146571.274233,1,0.11539730054249289,3
2,62,0,15832745.980152741,25657022.042633504,0.5956618583405426,448394129.0292973,1,0.11443959847635347,3
2,63,0,15814058.253765326,25401054.6496616,0.5955176275713119,446151819.40994805,1,0.11386731397063635,3
2,64,0,15871655.870176997,25203930.552265003,0.5905657044943884,444417273.9501456,1,0.11342462154201667,3
2,65,0,15822609.421843063,24597667.163218573,0.5643079893387632,439039660.9300023,1,0.11205214176374954,3
2,66,0,16057167.889949648,23696217.951157782,0.5340749337563504,430919663.2692966,1,0.10997974783225056,3
2,67,0,16241105.94224567,22997007.2024452,0.5291710876025042,424514427.3543543,1,0.10834499711006969,3
2,68,0,15875583.49661158,22449516.70985458,0.5291102065376436,419430774.0879489,1,0.10704754203442034,3
2,69,0,16046268.286270503,21795902.640789814,0.5242544373068739,413279842.7668923,1,0.10547769518526286,3
2,70,0,16141429.74922238,21432736.018327024,0.5193986680761047,409822314.2152772,1,0.10459526128715645,3
2,71,0,16311292.876755074,20775733.117830694,0.49392346401098514,403492041.25915796,1,0.10297964268636813,3
2,72,0,16547572.015865259,19845507.774022125,0.4890827048943114,394355499.473672,1,0.10064780534572997,3
2,73,0,16777685.439584993,18934623.696787637,0.4842283359622728,385198984.19176966,1,0.09831087034934194,3
2,74,0,16916732.441074327,18393605.561821964,0.4793938824806481,379655965.6773269,1,0.09689617561524033,3
2,75,0,17068344.96648012,17800091.01897609,0.47461932544378493,373480477.56881857,1,0.09532006135820685,3
2,76,0,17194437.09941027,17314008.590247303,0.4698620438903871,368345703.33268857,1,0.09400955913748965,3
2,77,0,17319845.76116298,16816876.03775635,0.4651047623369888,363019082.9862685,1,0.09265009376045646,3
