subset,timestep,substep,funding_pool,simulation,token_price,collateral_pool,sentiment,run,token_supply
0,92,2,11783309.942441385,0,0.0925676775109871,16786970.673424277,0.4900749981468433,1,362696161.87425226
0,93,2,11820319.15898975,0,0.09054324348579253,16060745.211327253,0.4611021417181101,1,354764079.4168679
0,94,2,11838667.24242383,0,0.08954463950784751,15708430.010782598,0.4340295977412846,1,350851376.41111267
0,95,2,11566026.987169456,0,0.08738348392728384,14959335.696941765,0.43547310510673015,1,342383595.26590115
0,96,2,11594027.140634047,0,0.08576430637817356,14410092.073599866,0.415256994249008,1,336039377.7350513
0,97,2,11620795.272219708,0,0.08418030435454689,13882720.489372287,0.4107994630703572,1,329832983.9935398
0,98,2,11648206.193702783,0,0.08253993970719845,13346945.62517666,0.40640693970587133,1,323405751.74935955
0,99,2,11679442.371051334,0,0.08061321097679479,12731103.156132309,0.4020144163413852,1,315856495.52644837
0,100,2,11708966.009522676,0,0.0787357019482395,12144985.592383776,0.3976218929768994,1,308500090.6035698
0,101,2,11722197.307300776,0,0.07789163878952479,11885987.768106645,0.3932293696124134,1,305192905.2417145
0,102,2,11754311.449950047,0,0.0757936014018392,11254305.072464772,0.38883684624792714,1,296972432.08690375
0,103,2,11782604.062240764,0,0.07387356973692363,10691330.81368292,0.3844443228834414,1,289449416.12423956
0,104,2,11643446.906595914,0,0.07308397906760006,10464005.654615343,0.3847246967152171,1,286355663.3920141
0,105,2,11678156.708065508,0,0.07064582042822501,9777471.139561774,0.3803406074924344,1,276802536.37921935
0,106,2,11689183.314423095,0,0.06995940338463776,9588392.220419118,0.4293808120141405,1,274113035.747375
0,107,2,11708356.045503061,0,0.06867470154755616,9239472.091286015,0.4248481017337671,1,269079351.87422186
0,108,2,11726601.981773471,0,0.06739749259751153,8898997.31942466,0.42031539145339303,1,264075026.42771116
0,109,2,11741573.123421542,0,0.06632512780957772,8618065.442964358,0.41578268117301903,1,259873315.81801674
0,110,2,11749582.234998567,0,0.06579973628082819,8482070.983173903,0.4104915392633643,1,257814740.98841614
0,111,2,11270558.4450342,0,0.06442702154497121,8131856.485279848,0.41074333102373645,1,252436207.36382067
0,112,2,11281632.91084207,0,0.06380315979451621,7975133.674339308,0.48439866917850605,1,249991809.1838693
0,113,2,11294914.420886053,0,0.06304395594103601,7786468.128258429,0.4571501770772878,1,247017117.2488283
0,114,2,11300455.997207487,0,0.06271648647275822,7705787.6493049,0.45257874850585933,1,245734035.2652573
0,115,2,11317522.88131737,0,0.06155672845631776,7423430.678974917,0.44800731993443066,1,241189902.87935054
0,116,2,11331141.887226934,0,0.06053025963049137,7177920.930964423,0.44343589136300204,1,237168020.58283707
0,117,2,11210532.557393225,0,0.06025252693368088,7112202.7320258925,0.4831381675362459,1,236079815.8674472
0,118,2,11227673.854484573,0,0.05903688100043614,6828108.392145977,0.4784715008695796,1,231316704.96263292
0,119,2,11235500.780255219,0,0.058531538214250334,6711714.458479282,0.4738048342029128,1,229336684.57205248
0,120,2,11248732.77110022,0,0.05765052416194225,6511186.231652423,0.4691381675362458,1,225884719.22171193
0,121,2,11258673.966470301,0,0.056906225298298044,6344145.788086192,0.46447150086957967,1,222968427.61334702
0,122,2,11265593.519737074,0,0.05649901954905826,6253676.611361746,0.46178863910003165,1,221372925.09763503
0,123,2,11272462.56532856,0,0.05600469171170998,6144724.534432096,0.45716599759059734,1,219436063.18066034
0,124,2,11280813.342609579,0,0.055478197344447165,6029735.734739886,0.45254335608116364,1,217373167.2391264
0,125,2,11172879.34199315,0,0.05486690462806824,5897589.169907731,0.45027146939619644,1,214978016.707387
0,126,2,11176741.131663976,0,0.054606097604395554,5841654.650869013,0.44564882788676263,1,213956129.705148
0,127,2,11191229.91567778,0,0.05343624777422551,5594039.213910947,0.44426806425320625,1,209372455.84856284
0,128,2,11200175.268933313,0,0.05279411528962593,5460402.156824856,0.43973535397283237,1,206856469.7739268
0,129,2,11205451.34335922,0,0.05255290615000532,5410620.468996692,0.5001926976551051,1,205911370.6691231
0,130,2,10872924.341849929,0,0.05281829435340127,5465404.897934929,0.5468946672034515,1,206951207.52542743
0,131,2,10878396.073599536,0,0.05276748109718158,5454894.091537676,0.5420815830913017,1,206752112.40390375
0,132,2,10884161.158521077,0,0.052719880564677614,5445057.019809917,0.5372684989791521,1,206565605.28925446
0,133,2,10894990.392861983,0,0.05213394940294414,5324696.3791258065,0.5324554148670029,1,204269825.71265194
0,134,2,10904117.925440006,0,0.051661439704722985,5228614.301667443,0.527642330754853,1,202418451.0362933
0,135,2,10468141.255565584,0,0.05139345780755214,5174510.511551554,0.5275021438389653,1,201368451.6394292
0,136,2,10158309.21234676,0,0.05045032553436051,4986336.030419392,0.5273619569230777,1,197673096.36181903
0,137,2,10162358.097917749,0,0.05053134259269439,5002363.7821788555,0.5225488728109279,1,197990535.2011002
0,138,2,9896919.529554458,0,0.0505711837313899,5010255.0602420885,0.5844920358762797,1,198146639.6695076
0,139,2,9901136.57150353,0,0.05087377792569402,5070392.463340583,0.579725680736093,1,199332256.02967298
0,140,2,9913102.763311949,0,0.04999642697665305,4897016.115711442,0.5603147393793074,1,195894643.35114244
0,141,2,9918124.851378959,0,0.049867559561367875,4871804.213532115,0.555595113211083,1,195389718.54184237
0,142,2,9705244.768850796,0,0.04974288679181613,4847474.886846643,0.5555483842391207,1,194901229.0796185
0,143,2,9710629.050178308,0,0.04943256795221076,4787182.019279441,0.5336304748448745,1,193685346.2238692
0,144,2,9715939.506655,0,0.04908100464675405,4719331.4954734305,0.5289108486766506,1,192307860.42133477
0,145,2,9521793.34299073,0,0.04912815718303398,4728403.654596557,0.5288641197046878,1,192492612.209337
0,146,2,9527082.416155083,0,0.04884597432761728,4674241.5361330025,0.5241444935364633,1,191386971.00326687
0,147,2,9531381.10083619,0,0.04904051072373672,4711547.408205158,0.5892520436323961,1,192149198.23111317
0,148,2,9534917.478231195,0,0.04945319514570732,4791178.037947722,0.6364988680892837,1,193766167.13363606
0,149,2,9082076.111555845,0,0.04964587905928416,4828586.396529125,0.635194836679048,1,194521136.01465753
0,150,2,9090465.502071885,0,0.049357772270335595,4772706.151640827,0.6303800218642333,1,193392283.81298968
0,151,2,9096239.52004289,0,0.04928423552596537,4758495.306762065,0.6255652070494183,1,193104154.13687629
0,152,2,9099092.433531545,0,0.049375264423724974,4776089.59856592,0.6207503922346037,1,193460821.0936889
0,153,2,9100787.03727556,0,0.049741351392239376,4847175.640200457,0.615935577419789,1,194895213.11866534
0,154,2,9105283.693001723,0,0.04983414158477971,4865276.872323948,0.611120762604974,1,195258781.13288885
0,155,2,9107483.021539869,0,0.05011282354434119,4919844.121844325,0.6063059477901591,1,196350705.22382814
0,156,2,9109024.455107104,0,0.05040030327488022,4976452.877578782,0.6014911329753444,1,197477100.50225323
0,157,2,8818939.87349399,0,0.05034468016296852,4965474.647994962,0.5739851768514735,1,197259159.53468946
0,158,2,8822934.594145099,0,0.05045736586348743,4987727.811181853,0.5473214917048367,1,197700681.58834004
0,159,2,8827147.071065953,0,0.05030718117685205,4958080.384326547,0.5425992694826144,1,197112232.0249547
0,160,2,8829729.9146422,0,0.05028725017790176,4954152.518873707,0.5378770472603925,1,197034138.92576537
0,161,2,8648027.955644548,0,0.05036682032254755,4969842.95758353,0.5378134948147486,1,197345908.50710094
0,162,2,8653828.657918666,0,0.05025967089561496,4948719.94885021,0.5331375688888227,1,196926078.53036997
0,163,2,8505611.72069953,0,0.05037858977131754,4972165.881516175,0.5291560874073413,1,197392023.24186614
0,164,2,8508806.677963054,0,0.05042840797549431,4982004.4597983565,0.5244801614814153,1,197587219.5774795
0,165,2,8511520.795196775,0,0.05067254193268518,5030358.973876696,0.5839910934413063,1,198543778.62311172
0,166,2,8514146.166425167,0,0.050877145001525244,5071063.652372796,0.5792714672730821,1,199345448.8148174
0,167,2,8517713.282008117,0,0.05088524740630611,5072678.958502311,0.5745518411048577,1,199377195.43734258
0,168,2,8197278.528440592,0,0.05121479562913355,5138596.11969662,0.5722716673713261,1,200668422.3405757
0,169,2,8201149.328469119,0,0.051387107630021224,5173231.865134198,0.567552041203102,1,201343570.54616198
0,170,2,8202513.426028168,0,0.0515687892946941,5209876.966172368,0.5667944709331777,1,202055430.71411264
0,171,2,8206238.8689922085,0,0.05144971042575898,5185844.2134294985,0.5187073822716166,1,201588859.12147474
0,172,2,7823667.031711376,0,0.051211455252073323,5137925.833361641,0.5044816124022417,1,200655334.16583118
0,173,2,7825591.598357316,0,0.05118702759056628,5133025.461786787,0.5031194645199725,1,200559622.36544475
0,174,2,7831328.457659481,0,0.05086050652588489,5067747.390329953,0.4985285554290634,1,199280256.3911069
0,175,2,7481161.350790812,0,0.05140444080090193,5176722.376233807,0.5486022693376039,1,201411484.90591022
0,176,2,7485042.313289535,0,0.05142068550634782,5179994.763463732,0.5444838869186004,1,201475134.46993113
0,177,2,7488585.493239456,0,0.05145252635029518,5186411.887978564,0.5398967309552977,1,201599892.40057248
0,178,2,7491216.242222318,0,0.051542897830149814,5204646.768460783,0.535309574991995,1,201953983.48039117
0,179,2,7493902.435692997,0,0.051740385243701635,5244606.545190325,0.5307224190286923,1,202727773.30465478
0,180,2,7496294.337625021,0,0.05189688828048346,5276382.041649308,0.5261352630653896,1,203340979.25611332
0,181,2,7498808.101297335,0,0.052038067858897884,5305128.683245888,0.5215481071020867,1,203894145.24885264
0,182,2,7503474.540848545,0,0.051950750533928704,5287340.12859841,0.5171795797067229,1,203552020.8758209
0,183,2,7507212.521573966,0,0.051983422396258416,5293992.64342936,0.5125962463733894,1,203680034.88013533
0,184,2,7510044.892273254,0,0.0519598052501347,5289183.395001953,0.5080129130400561,1,203587498.8191277
0,185,2,7514109.50284284,0,0.0518624762162614,5269386.978743052,0.5034295797067229,1,203206146.83997077
0,186,2,7516557.468773212,0,0.05193179802263915,5283483.010324058,0.4988462463733895,1,203477761.66042918
0,187,2,7519903.839016103,0,0.052101507617028524,5318071.5630496815,0.49427922253551,1,204142713.18749928
0,188,2,7522924.336748927,0,0.05203088021760793,5303663.2664794065,0.4897421854984729,1,203865982.82781222
0,189,2,7527673.886734134,0,0.051838947447219126,5264606.872802156,0.4852051484614359,1,203113957.05564517
0,190,2,7532367.704153633,0,0.05170845917055578,5238136.240317253,0.4806846629088806,1,202602681.43128088
0,191,2,7536890.239360244,0,0.05156655887834956,5209426.30818318,0.4762034469013581,1,202046691.55732167
0,192,2,7539874.10567393,0,0.05150365908012324,5196725.362951348,0.47180439177072125,1,201800239.27491844
0,193,2,7543599.476004271,0,0.05131498341787599,5158720.309713627,0.46744175746337535,1,201060975.41547856
0,194,2,7434529.760360462,0,0.05088965569162853,5073557.9081374705,0.4677474221675156,1,199394467.8612586
0,195,2,7438907.8940634895,0,0.050610579321203164,5018064.20450801,0.4634577914501902,1,198300998.40037617
0,196,2,7447355.077585337,0,0.049865285837290635,4871359.961352747,0.4591985321909313,1,195380809.6978684
0,197,2,7454152.456019671,0,0.04932828667280381,4767005.567825212,0.4549392729316717,1,193276754.144936
0,198,2,7459526.918100223,0,0.048939984615292996,4692251.194611349,0.4506800136724125,1,191755319.56113827
0,199,2,7466612.5530849695,0,0.048313541960020634,4572896.288135195,0.44642075441315326,1,189300808.94997343
0,200,2,7470824.448492558,0,0.047990511700718094,4511950.826559193,0.44216149515389386,1,188035120.55453578
0,201,2,7475909.508944342,0,0.04759998417643169,4438816.720144652,0.4165640839836192,1,186504966.20721382
0,202,2,7479700.350907796,0,0.04728885736612368,4380979.664257093,0.4123441529533445,1,185285917.58258453
0,203,2,7484392.682919869,0,0.0468785941432095,4305293.411968478,0.41182817834272556,1,183678435.3564968
0,204,2,7490346.76771166,0,0.0463327688730179,4205620.741628456,0.4091650298253718,1,181539797.5957193
0,205,2,7330951.919296391,0,0.045917469154848636,4130565.2060412234,0.409577873862069,1,179912581.5106061
0,206,2,7335024.669995586,0,0.04552835673975618,4060855.609226283,0.4054035619354632,1,178387971.80572394
0,207,2,7338268.925217629,0,0.04520581219308497,4003521.3552552373,0.4012292500088582,1,177124186.5163368
0,208,2,7343016.812211945,0,0.044807970054873365,3933363.9711635327,0.39705493808225234,1,175565372.2472409
0,209,2,7348654.2646937575,0,0.04427322340322704,3840041.184774149,0.39288062615564673,1,173470142.42899024
0,210,2,7354179.886862195,0,0.04372128819619236,3744893.7071420257,0.38870631422904156,1,171307564.87948883
0,211,2,7357786.683807005,0,0.04339892818540437,3689874.5790590155,0.3845320023024357,1,170044502.63359126
0,212,2,7364243.673038734,0,0.04269770588612093,3571598.8896456654,0.3602844416222738,1,167296992.45067072
0,213,2,7368094.107744464,0,0.04232931547398387,3510234.152197301,0.354995831431534,1,165853575.135404
0,214,2,7371939.208487653,0,0.0419541560173742,3448288.345943828,0.350968053653756,1,164383635.5337865
0,215,2,7375101.097782729,0,0.04162284351908647,3394041.037921048,0.3469523853732718,1,163085495.8943247
0,216,2,7379908.357199121,0,0.04109030837145903,3307747.8638261766,0.3429709038917905,1,160998931.1311039
0,217,2,7383988.961760724,0,0.040612235106419106,3231226.3362840638,0.33901790637564744,1,159125757.43822291
0,218,2,7389429.42529303,0,0.03994500500686693,3125925.018761125,0.3351290174867587,1,156511434.5697916
0,219,2,7248563.508083561,0,0.03952825997971452,3061039.903824845,0.3358697582274993,1,154878555.51424414
0,220,2,7082594.735723048,0,0.03834511378996513,2880538.3285645256,0.3331154698753851,1,150242784.2223986
0,221,2,7085214.336657293,0,0.038221233341397355,2861956.24991747,0.38616391938547495,1,149757399.21075177
0,222,2,7088645.675823799,0,0.0378553380025824,2807422.9969070773,0.3819583119088395,1,148323758.02406314
0,223,2,7090383.657253381,0,0.03786284666816403,2808536.820857298,0.4396529044147512,1,148353178.27377105
0,224,2,7094568.095774546,0,0.03766444152363687,2779179.905737232,0.4351669231063403,1,147575792.6209057
0,225,2,7096012.909672519,0,0.03776715949021592,2794359.2613545815,0.4306918726837081,1,147978259.36994267
0,226,2,6798240.102902991,0,0.03798036174100217,2825997.609984702,0.43092551754352115,1,148813622.64298087
0,227,2,6801609.88568146,0,0.037795068921527696,2798490.776423748,0.42648626520707267,1,148087613.34628794
0,228,2,6412112.263471825,0,0.03763121686815965,2774278.91346251,0.49363173438763375,1,147445612.67748266
0,229,2,6414433.384827782,0,0.037709906295431035,2785893.4549918245,0.47161480248258236,1,147753931.4559032
0,230,2,6417085.276093252,0,0.037814721898645764,2801401.895576894,0.4670353632302458,1,148164617.1078793
0,231,2,6421664.273891118,0,0.03766079337480083,2778641.553354615,0.4624559239779094,1,147561498.54314163
0,232,2,6199796.177569111,0,0.03759374586988593,2768756.729870079,0.46254938192183465,1,147298794.82895383
0,233,2,6200853.7057199525,0,0.037754100183318554,2792427.1019646996,0.45796994266949814,1,147927090.7480676
0,234,2,6203972.610705224,0,0.037793670021707484,2798283.6205218397,0.4533905034171617,1,148082132.21497646
0,235,2,6207273.8510831,0,0.03775445752347387,2792479.962504442,0.4488110641648254,1,147928490.86856645
0,236,2,6209382.498837985,0,0.037686223309183635,2782395.299485071,0.4442316249124888,1,147661137.42190972
0,237,2,6103819.711876032,0,0.037732638510889815,2789253.2415615665,0.4442783538844514,1,147843000.20559523
0,238,2,6105390.860817546,0,0.037950828431570445,2821604.359966779,0.43967984385331543,1,148697906.03145567
0,239,2,6108375.642305747,0,0.0378310907723523,2803827.70839978,0.4351004046009791,1,148228753.18460935
0,240,2,6110905.3023029035,0,0.03771842574272784,2787152.379016176,0.4305209653486427,1,147787312.12309638
0,241,2,6111891.371861284,0,0.03778871138074669,2797549.382565728,0.42594152609630587,1,148062703.40253398
0,242,2,6114547.720042097,0,0.037852861731202246,2807055.7190430453,0.4998117727686191,1,148314055.56474373
0,243,2,5958109.551264642,0,0.03771921242330638,2787268.6416367902,0.47974413391254384,1,147790394.47358987
0,244,2,5959244.020798634,0,0.03786929144784763,2809493.0057776524,0.4750245077443195,1,148378430.0346256
0,245,2,5966074.433431946,0,0.03720181225937922,2711326.3204862075,0.470304881576095,1,145763131.19276255
0,246,2,5968474.174507043,0,0.03709188818173416,2695327.114969832,0.46558525540787077,1,145332429.6549099
0,247,2,5606861.162238712,0,0.03699794352916226,2681691.2004672606,0.46482446464331,1,144964338.26672104
0,248,2,5610015.348093453,0,0.03683098544213265,2657542.841402525,0.4601048384750857,1,144310167.62111613
0,249,2,5445225.699919997,0,0.03657699099590177,2621015.2471851413,0.45790567362654133,1,143314973.47492638
0,250,2,5448471.777628866,0,0.03631939780076205,2584228.278975362,0.453186047458317,1,142305678.8084267
0,251,2,5451858.979514524,0,0.03596475040252454,2534006.3438906306,0.4095089061190008,1,140916108.9972562
0,252,2,5453100.090208016,0,0.03587149272882194,2520881.873540679,0.40492946686666415,1,140550709.31102943
0,253,2,5455330.125820667,0,0.03562027012017153,2485696.001128214,0.4003669873692929,1,139566375.70362392
0,254,2,5459280.058391706,0,0.035165773976255484,2422668.3036574274,0.39583427708891905,1,137785581.24688247
0,255,2,5461909.033032895,0,0.03494356090921707,2392147.2840925115,0.3913015668085452,1,136914912.03814518
0,256,2,5463372.373238547,0,0.03488928084941898,2384721.3065849473,0.3867688565281714,1,136702233.38092452
0,257,2,5465173.512027934,0,0.034752484452946576,2366057.5945508652,0.38227511688743265,1,136166241.4527174
0,258,2,5467457.407724322,0,0.03485035540897629,2379403.080329094,0.45249059617191595,1,136549716.7765606
0,259,2,5469093.983042643,0,0.03474785650228356,2365427.465863025,0.447953559134879,1,136148108.34202528
0,260,2,5470101.558404895,0,0.034926657284017094,2389833.4855098827,0.4434391883856898,1,136848680.71262592
0,261,2,5351279.758318866,0,0.0349275164512622,2389951.0628600228,0.4435780772745786,1,136852047.07840917
0,262,2,5226135.529507036,0,0.03505285577059842,2407134.7824306204,0.48932983454760354,1,137343148.19790936
0,263,2,5228322.500634103,0,0.035226244927357236,2431007.49266527,0.4847927975105663,1,138022516.88639754
0,264,2,5234093.549446803,0,0.03477795552385696,2369527.165549695,0.4801188156616984,1,136266041.51151142
0,265,2,5237944.384775355,0,0.0348733617657698,2382545.628762972,0.4566523684579417,1,136639859.6593906
0,266,2,5069082.401944367,0,0.03481776151187849,2374954.4741709754,0.45504544520389506,1,136422008.25350198
0,267,2,5072647.245306444,0,0.03477448177754809,2369053.835531096,0.4506061928674463,1,136252430.7729963
