collateral_pool,substep,token_supply,simulation,run,sentiment,funding_pool,timestep,token_price,subset
4661632.065605539,2,191128649.08058265,1,1,0.5437903562192329,12465008.656427555,168,0.048780045147916326,0
4678822.969627246,2,191480741.50308955,1,1,0.5388883954349193,12485665.191353772,169,0.04886990652845109,0
4700888.242004766,2,191931720.85248116,1,1,0.5339864346506055,12501360.981047029,170,0.04898500592945625,0
4640819.062976855,2,190701501.34500003,1,1,0.5290844738662921,12524685.130956324,171,0.04867102807524417,0
4673014.594204708,2,191361850.76622036,1,1,0.5290844738662915,12346586.81126052,172,0.04883956311557162,0
4712590.338507025,2,192170463.76399785,1,1,0.5698905302714655,12362226.391669553,173,0.049045938134327435,0
4753066.1731533455,2,192993963.05839297,1,1,0.5649390739607861,12379253.716331046,174,0.04925611244860794,0
4823490.120744168,2,194418456.37048548,1,1,0.5599876176501065,12390767.045403298,175,0.049619673057710985,0
4831180.5265118545,2,194573381.6734136,1,1,0.5272436923690668,12413101.346865423,176,0.049659213248612465,0
4676441.574847724,2,191432006.03289354,1,1,0.5223407797477079,12473633.831471479,177,0.04885746821296097,0
4633645.451553532,2,190554054.57780647,1,1,0.5174378671263486,12499974.225380208,178,0.048633396563719254,0
4610584.194506858,2,190079277.49499056,1,1,0.5178726139862707,12250146.449371522,179,0.048512223481366794,0
4616424.935657154,2,190199636.69773325,1,1,0.512968767832425,12265015.391345887,180,0.04854294167757652,0
4636085.945307272,2,190604229.40960857,1,1,0.508084594230877,12271549.332305454,181,0.04864620223451937,0
4614148.806964379,2,190152741.943426,1,1,0.5032288250001077,12298595.469229488,182,0.048530973151438166,0
4587925.692417326,2,189611634.339983,1,1,0.5563564213826504,12332391.537693426,183,0.04839287112721101,0
4590804.294815823,2,189671109.03000754,1,1,0.5562602675364967,12108447.904424,184,0.048408050317136284,0
4631239.558810456,2,190504578.18313584,1,1,0.55135642138265,12118209.509200428,185,0.04862076914874301,0
4642098.073708031,2,190727778.22202495,1,1,0.5464525752288043,12133362.01892896,186,0.04867773448610297,0
4615008.254250301,2,190170450.37193954,1,1,0.5415487290749581,12168344.520783275,187,0.04853549271429044,0
4595703.038983467,2,189772278.93867704,1,1,0.536644882921112,12194531.104874076,188,0.048433871002503175,0
4586631.948200537,2,189584898.26491866,1,1,0.5317410367672658,12216620.41075584,189,0.04838604751936891,0
4572881.383869619,2,189300500.45928708,1,1,0.5877475963086654,11955599.222961802,190,0.04831346322671884,0
4623370.055743784,2,190342654.60488907,1,1,0.5827956732317428,11970762.306342266,191,0.04857944285100907,0
4664968.3129972415,2,191197030.54008776,1,1,0.5794528398065537,11981074.497868821,192,0.04879749753246457,0
4663562.359602046,2,191168216.3710069,1,1,0.5745004588541726,12014659.645716788,193,0.04879014355138729,0
4682507.99462199,2,191556131.45088726,1,1,0.5696330533444115,12035470.35692839,194,0.048889147626397234,0
4760048.852550987,2,193135673.72916102,1,1,0.6203089692833869,12047255.80810641,195,0.049292279987860996,0
4865291.076866612,2,195259066.16904768,1,1,0.6154518264262441,12056121.59019298,196,0.0498342143319935,0
4940725.491935929,2,196766951.18109074,1,1,0.6105946835691017,12067130.734749097,197,0.05021905825423728,0
5015716.453741767,2,198254604.43558517,1,1,0.610499445473863,11565330.695107533,198,0.05059873860706648,0
5152181.102507816,2,200933502.30015102,1,1,0.6642386605691111,10900356.907303713,199,0.051282449601774985,0
5275289.335383834,2,203319922.83287242,1,1,0.6593338986643497,10911270.245832246,200,0.051891514239065364,0
5455763.591924405,2,206768589.70625377,1,1,0.6544291367595877,10915679.85950253,201,0.05277168645078198,0
5641047.494704866,2,210250323.20593944,1,1,0.6495243748548254,10919232.62027545,202,0.053660297959965374,0
5764295.059140425,2,212534724.06322944,1,1,0.6448441423459259,10927235.24285406,203,0.05424332503356523,0
5955353.103743442,2,216028252.3729176,1,1,0.6403630102704541,10573958.225070197,204,0.05513494682596466,0
6066091.166023334,2,218027492.67928118,1,1,0.6354573498930955,10584663.71352174,205,0.05564519493829675,0
6138016.104713634,2,219316247.1174779,1,1,0.6114109853966131,10594584.889832675,206,0.05597411213612253,0
6177881.599425751,2,220027307.50676385,1,1,0.5795288120670767,10607208.533465808,207,0.056155589680483974,0
6196176.343726322,2,220352853.37369388,1,1,0.5746703215010392,10621393.270276872,208,0.056238675822529956,0
6257954.4627202265,2,221448627.65092868,1,1,0.5741991360169395,10446491.912630502,209,0.05651834043049201,0
6306537.6320532495,2,222306565.80427584,1,1,0.5513374705258618,10455379.3658339,210,0.05673730426482933,0
6325141.992948787,2,222634227.83485734,1,1,0.5512249497238297,10189203.408748223,211,0.05682093049628081,0
6336518.806837378,2,222834360.12087557,1,1,0.5464606018625621,10204794.340186713,212,0.056872008458661055,0
6355584.476942446,2,223169346.5350102,1,1,0.541740975694338,10212636.506279938,213,0.056957504026615056,0
6333600.552860765,2,222783041.55256495,1,1,0.5370357088043186,10234303.14360219,214,0.05685891088228429,0
6341319.02751393,2,222918748.06585485,1,1,0.5361085780492826,10244633.81791348,215,0.05689354603445532,0
6318335.037297187,2,222514398.96289027,1,1,0.5314326521233563,10264656.878501905,216,0.05679034765162254,0
6228790.474384755,2,220932015.77232358,1,1,0.5096466161683146,9668629.73081996,217,0.05638649022967945,0
6156887.865964309,2,219653139.9622056,1,1,0.5050204479440158,9695330.236608066,218,0.05606009426520093,0
6112437.459319066,2,218858797.26722786,1,1,0.5003943186192409,9712209.221951984,219,0.05585736132741099,0
6099930.474055154,2,218634773.26531896,1,1,0.4958148793669044,9724343.632642077,220,0.0558001856973843,0
6089627.535884437,2,218450055.37950617,1,1,0.4959467840680421,9468287.25225211,221,0.05575304181365508,0
6010498.535847003,2,217026137.81363538,1,1,0.4721526640971747,9493322.403637735,222,0.0553896281470791,0
5917456.61384098,2,215339814.77361366,1,1,0.4676764736209842,9521482.478404133,223,0.054959243092709005,0
5788658.978375824,2,212983410.2152752,1,1,0.46293631641029437,9560141.451106898,224,0.054357839162448164,0
5671133.391481482,2,210810250.92895544,1,1,0.4366869266089221,9594350.184277609,225,0.05380320327394986,0
5504805.991877004,2,207695842.2555104,1,1,0.4323418231804487,9641147.907517679,226,0.05300834077463056,0
5376227.715518798,2,205255886.7955298,1,1,0.4279790780824095,9676409.15440758,227,0.052385612899613895,0
5286313.461247357,2,203532257.59649327,1,1,0.4271912530761178,9495651.025561469,228,0.051945706529994654,0
5117270.149806588,2,200251586.889392,1,1,0.4228285079780787,9541096.517446734,229,0.051108410468008805,0
4988378.541720865,2,197713577.80883542,1,1,0.4184657628800393,9575436.23069238,230,0.050460657249792026,0
4970671.7563752895,2,197362363.07452357,1,1,0.487233980806346,9592876.681300757,231,0.05037101987371701,0
4942062.8090801425,2,196793579.05324313,1,1,0.4826751572769344,9613286.930606917,232,0.050225854246423875,0
4898066.226664464,2,195915645.94525534,1,1,0.4781163337475224,9633827.914424922,233,0.05000178727974722,0
4767203.863791402,2,193280774.0271871,1,1,0.4735575102181106,9677044.639472034,234,0.049329312631176056,0
4728978.589087797,2,192504314.6025969,1,1,0.4689986866886991,9705130.304641025,235,0.049131143879556485,0
4682297.662218967,2,191551829.17164424,1,1,0.464439863159287,9725566.82021457,236,0.04888804959438202,0
4635066.980981821,2,190583281.82738668,1,1,0.46106632289180427,9523160.439426009,237,0.04864085597161509,0
4558052.046455784,2,188993311.1496784,1,1,0.4565807328539432,9554623.157676803,238,0.048235062063608274,0
4533672.603800079,2,188487203.59254026,1,1,0.4521199485402177,9569815.168782514,239,0.04810589278623589,0
4383832.100755712,2,185346227.18840626,1,1,0.4476591642264922,9616235.534921136,240,0.0473042496440945,0
4339980.97129263,2,184416895.4357514,1,1,0.44730046957965197,9320799.190938968,241,0.04706706466387323,0
4314952.916279488,2,183884373.53485036,1,1,0.4428931180233086,9334957.497102257,242,0.04693115389124356,0
4212141.441232622,2,181680479.32441342,1,1,0.43883624307611563,9219537.648421949,243,0.04636867380464482,0
4115366.1675056247,2,179581268.69244686,1,1,0.434515854726601,9249567.911107838,244,0.04583291116573692,0
4032307.1777671967,2,177759818.59294817,1,1,0.43019546637708633,9279544.97662322,245,0.045368038847978,0
3915582.96025086,2,175168095.79228935,1,1,0.42680956857131297,9135632.185178325,246,0.04470657676034655,0
3846560.033403926,2,173617321.33031198,1,1,0.4225377239111187,9157884.65270055,247,0.044310786549755996,0
3781098.1404139698,2,172133646.4517133,1,1,0.41826587925092445,9179417.784605287,248,0.043932121562005474,0
3639343.314815889,2,168876145.2055249,1,1,0.398539246063417,9218996.912219258,249,0.043100738833027626,0
3569518.1134462645,2,167248252.61080948,1,1,0.3781642707001011,9242563.628499597,250,0.04268526645540047,0
3495331.816775747,2,165501143.59952965,1,1,0.3739409697292274,9271542.60244193,251,0.042239367544596,0
3482055.30206407,2,165186528.426126,1,1,0.43115017398978683,9285920.297842227,252,0.04215907114509401,0
3419876.389391675,2,163705020.43949685,1,1,0.4315870671936703,8902216.272525718,253,0.04178095919368112,0
3315700.6479502353,2,161192358.97279438,1,1,0.4320396488815029,8636259.39311605,254,0.041139675218846455,0
3250082.1044846466,2,159589369.94292605,1,1,0.4141261007152481,8659845.657039631,255,0.04073055875396931,0
3129141.7602048256,2,156591943.1169701,1,1,0.4098472545614019,8696763.048888456,256,0.03996555247887101,0
3084024.400082765,2,155458938.04192856,1,1,0.409131746572844,8472925.033238705,257,0.03967638578942278,0
3052455.8851870554,2,154661241.4939201,1,1,0.4049971311882286,8488726.449086186,258,0.03947279687790494,0
3008188.426212681,2,153535678.28892434,1,1,0.3815854744325901,8507271.759271342,259,0.03918552950997949,0
2985906.484054523,2,152965994.6050413,1,1,0.44528149075862894,8527092.070983753,260,0.03904013426989631,0
3028390.868396222,2,154050374.32294223,1,1,0.44757011388354867,8004402.79625268,261,0.03931689074701864,0
3039607.8809666205,2,154335408.17815968,1,1,0.42042217435888396,8014012.399150461,262,0.03938963737288073,0
3027766.9145026566,2,154034503.63672888,1,1,0.4206784092017751,7847680.60479768,263,0.0393128402145959,0
3057187.5698918416,2,154781067.11623183,1,1,0.41639956304792913,7851745.193805055,264,0.039503378893182936,0
3052789.6724871956,2,154669697.3977854,1,1,0.397319093944865,7870627.251333114,265,0.03947495500215424,0
3070647.9653242733,2,155121433.23801482,1,1,0.39313640163717256,7882360.577986138,266,0.039590247475508315,0
3038559.400422182,2,154308787.7001473,1,1,0.38895370932948026,7901878.381885598,267,0.03938284326783395,0
2953028.2826871374,2,152121499.3117188,1,1,0.38478543299904094,7929978.154003961,268,0.03882460133575148,0
2941984.966202318,2,151836791.677584,1,1,0.3818586090411676,7699122.686611046,269,0.03875193796836067,0
2947409.1292254315,2,151976698.62070602,1,1,0.3821761584549792,7628601.0228729,270,0.03878764515843829,0
3007684.840288924,2,153522826.42734367,1,1,0.45145760088492665,7637387.768427684,271,0.0391822494450015,0
2963651.0906125605,2,152394863.91705456,1,1,0.44761083903575594,7668407.113741067,272,0.03889436972397726,0
2960638.5610981886,2,152317390.09555775,1,1,0.44761144703877237,7437031.78121648,273,0.03887459677769957,0
3004593.571057364,2,153443911.51107627,1,1,0.490817401159528,7449512.929801587,274,0.03916210870107387,0
3025732.6252991054,2,153982748.76463893,1,1,0.4862981703902972,7463937.303243803,275,0.039299631284331824,0
3077723.9189400882,2,155300060.10516903,1,1,0.4669106490084604,7468922.386531278,276,0.039635836803358054,0
3076800.2869561855,2,155276755.4050588,1,1,0.46238683948465104,7490240.637041968,277,0.03962988895446673,0
3051614.0864675157,2,154639913.97645435,1,1,0.45786302996084133,7515111.769719949,278,0.0394673536475474,0
3057778.107817467,2,154796015.44286335,1,1,0.45335163873205514,7520924.87251525,279,0.03950719402006987,0
3067851.3408468985,2,155050777.91986036,1,1,0.4508180297524975,7377167.299601884,280,0.039572214754479335,0
3091681.369737011,2,155651803.9681042,1,1,0.44634273376115785,7384090.012656476,281,0.039725609224170004,0
3035377.9418694503,2,154227983.68767786,1,1,0.42268625168199864,7410938.399875285,282,0.03936222038688254,0
3051802.8461813647,2,154644696.58226722,1,1,0.4183369443794516,7420552.005705709,283,0.0394685742689906,0
3063637.4939973834,2,154944256.34019935,1,1,0.4680616702298887,7432084.077445568,284,0.0395450282102847,0
3036184.3673641053,2,154248469.6239887,1,1,0.46363309880131764,7453236.870932511,285,0.03936744882805526,0
3041756.7419189834,2,154389952.50615394,1,1,0.46391881308703165,7289713.385031662,286,0.03940355823087309,0
3090557.4604278817,2,155623509.58842158,1,1,0.4594426226108409,7298344.449668322,287,0.039718387904263276,0
3134657.3321912093,2,156729890.50622612,1,1,0.454966432134651,7310965.725875159,288,0.04000075954964933,0
3235289.6042216024,2,159225776.34482354,1,1,0.5191112339484427,7313914.98200432,289,0.040637762031885766,0
3271980.3669625744,2,160126104.5372974,1,1,0.5144445672817763,7329513.213382642,290,0.0408675446944436,0
3345835.782205249,2,161923209.95349807,1,1,0.5097779006151094,7332713.68413261,291,0.04132620373776093,0
3388053.884164606,2,162941589.4250628,1,1,0.5051112339484426,7342527.191739688,292,0.04158611556594371,0
3420505.105108535,2,163720067.64845553,1,1,0.5051755630251293,7107187.020106016,293,0.041784799557414584,0
3512876.2594913654,2,165915981.30194864,1,1,0.5005057517043743,7111289.191406311,294,0.042345242838281165,0
3630230.21337841,2,168664575.433032,1,1,0.5577826954832312,7117617.341634658,295,0.043046741783899806,0
3754599.218080878,2,171529407.169952,1,1,0.552199552999546,7122206.726802332,296,0.04377790700763988,0
3818230.626691268,2,172976805.49942464,1,1,0.5484493621498981,7128235.2178141605,297,0.044147313458207764,0
3962470.322768796,2,176213754.75888774,1,1,0.5442487308611442,7134133.648404296,298,0.04497345088855999,0
4043420.7061519497,2,178004613.86386254,1,1,0.5395789195403898,7138721.605846434,299,0.04543051574207338,0
4118003.867376971,2,179638809.8192985,1,1,0.5349245056725502,7150513.440507407,300,0.04584759686973362,0
4187984.852283234,2,181158762.3744806,1,1,0.5303018641631164,7162640.693679625,301,0.04623552068241757,0
4218436.679663845,2,181816193.537056,1,1,0.5256792226536823,7176478.659252993,302,0.04640331092185235,0
4291890.917706549,2,183392314.55113974,1,1,0.5210565811442482,7178059.567246633,303,0.046805570104844686,0
4365347.203626129,2,184955048.29124117,1,1,0.5211509207668902,6962764.031406664,304,0.04720441257436991,0
4460638.154193302,2,186962837.80829328,1,1,0.5165282792574558,6967082.32329792,305,0.04771684262481213,0
4525748.249113727,2,188322404.23056954,1,1,0.5119056377480218,6973657.394242991,306,0.04806383252810111,0
4602436.991605733,2,189911261.99993834,1,1,0.5119999773706637,6795992.520732997,307,0.048469342398527446,0
4770827.619147708,2,193354220.55992478,1,1,0.618360562236939,6577394.018596086,308,0.04934805772878511,0
4880420.9133838415,2,195562433.89488068,1,1,0.6135964112935426,6580523.611575795,309,0.049911640146667234,0
5010207.887500638,2,198145706.86847338,1,1,0.6088322603501467,6585710.291187341,310,0.050570945660976155,0
5167678.381695515,2,201235469.99494147,1,1,0.6040681094067503,6593218.457990866,311,0.051359518099124535,0
5224613.196436609,2,202340987.63243562,1,1,0.5993039584633542,6604113.9516394455,312,0.05164166941724559,0
5428745.62420172,2,206255975.80023253,1,1,0.6712528527141977,6606723.133181537,313,0.05264085661653445,0
5602206.191581306,2,209525236.01846892,1,1,0.6664415319594809,6608477.007297374,314,0.05347524048212972,0
5777215.879226351,2,212772791.83638752,1,1,0.6600859707130865,6610153.622664064,315,0.054304084928948664,0
5953314.390773012,2,215991272.42467642,1,1,0.6568188904500465,6612049.854351115,316,0.055125508766555725,0
6144684.488103526,2,219435348.12639266,1,1,0.6520075696953302,6614332.211975993,317,0.05600450921484397,0
6304639.693136143,2,222273111.94603655,1,1,0.6471962489406126,6616744.829345254,318,0.05672876613764047,0
6459715.295642546,2,224990138.2919113,1,1,0.6444435417938905,6437138.230812223,319,0.05742220832151719,0
6548233.040422096,2,226526417.83978212,1,1,0.6212145373404973,6442121.138870543,320,0.05781429912561932,0
6669231.732484903,2,228609723.2454362,1,1,0.6171855523806701,6444213.0019254275,321,0.0583460024167458,0
6808980.232916656,2,230992474.17611852,1,1,0.6124081423291178,6447547.936427497,322,0.058954130494530306,0
6928283.763304145,2,233007353.60947737,1,1,0.6123146843851927,5852116.372554522,323,0.05946837004050969,0
7051237.601385444,2,235065811.25136676,1,1,0.6076061181725927,5853616.092555184,324,0.05999373166049426,0
7164138.571772059,2,236940217.47198492,1,1,0.602933220976331,5859267.633550756,325,0.060472119492497096,0
7210583.922450176,2,237707022.36326513,1,1,0.5982603237800692,5867459.952178316,326,0.0606678242044606,0
7315208.540635144,2,239425360.31097662,1,1,0.5935874265838074,5870758.907079051,327,0.06110638013561986,0
7412193.861155066,2,241007289.64429304,1,1,0.5889145293875461,5876890.600453109,328,0.06151012172366119,0
7514605.46677647,2,242666533.35262766,1,1,0.5842416321912843,5879508.404906091,329,0.06193359556389031,0
7636067.000213283,2,244619829.48533612,1,1,0.5795687349950222,5884134.273680987,330,0.06243211775822967,0
7673518.321908171,2,245218968.43845144,1,1,0.574895837798761,5889748.315434587,331,0.06258503060161254,0
7752719.818559809,2,246481221.98568624,1,1,0.5702229406024995,5892279.185797332,332,0.06290718421551827,0
7902692.568058914,2,248853834.8220829,1,1,0.6033024872763688,5756545.639125767,333,0.06351272483873044,0
7988769.6340932585,2,250205437.09903783,1,1,0.5985828611081447,5760854.54384153,334,0.06385768212487801,0
8111995.015366171,2,252127740.32902434,1,1,0.6417835439134242,5768645.598529011,335,0.0643482942795592,0
8292951.4416833995,2,254924370.27643102,1,1,0.6370171887732373,5773259.325771169,336,0.06506205297430619,0
8405238.739145301,2,256644416.74044725,1,1,0.6319703894678383,5595062.411659602,337,0.06550104495470704,0
8583383.79044971,2,259349885.01038894,1,1,0.6734652469945402,5596592.880635727,338,0.06619153727487391,0
8730202.770078458,2,261558573.05385068,1,1,0.6686967284760224,5607247.889099266,339,0.06675524084833612,0
8923072.828727633,2,264432001.840078,1,1,0.6685115432908367,5320321.046262989,340,0.06748860021960647,0
9071822.248255512,2,266626959.39207384,1,1,0.663696728476022,5325615.870274538,341,0.06804879948329182,0
9180836.797028136,2,268224180.80344373,1,1,0.6401293727008537,4781952.840113888,342,0.06845644393080211,0
9271537.591019355,2,269545866.1280888,1,1,0.635363017560666,4793068.948432609,343,0.06879376578243275,0
9385540.62456005,2,271197974.0540733,1,1,0.6305966624204796,4799164.500330446,344,0.06921541842114719,0
9494230.894296288,2,272763772.6337753,1,1,0.6288931413983643,4762902.960230347,345,0.06961504310210333,0
9626903.1470163,2,274662959.46408415,1,1,0.6241735152301394,4764759.428306246,346,0.07009975546611809,0
9732394.516917672,2,276163734.3079392,1,1,0.6241267862581772,4703963.244903851,347,0.07048278472411926,0
9810966.351571942,2,277276259.7254675,1,1,0.5987206815545594,4706824.768374721,348,0.07076672457487579,0
9817011.174828539,2,277361665.578028,1,1,0.598720681554559,4640385.078872837,349,0.07078852194206192,0
9875319.167554885,2,278184138.87501556,1,1,0.5954412960722425,4604200.0475845095,350,0.070998434400257,0
9945210.769872408,2,279166813.71632695,1,1,0.6436900190973165,4617124.971824108,351,0.07124923365696435,0
10083203.97157844,2,281096909.1194608,1,1,0.6899519293129867,4642919.985910497,352,0.07174183453787655,0
10291709.130979199,2,283988363.90000516,1,1,0.7261010682946569,4519711.598609492,353,0.07247979452146146,0
10476245.039964447,2,286523084.60525954,1,1,0.721101068294657,4534157.423788316,354,0.07312670847724177,0
10547019.434478192,2,287489287.8620981,1,1,0.7161010682946568,4577396.351229024,355,0.07337330383967108,0
10686329.495166184,2,289381707.1511179,1,1,0.7674882859561318,4598741.474555418,356,0.07385628898502337,0
11031888.34080425,2,294023283.118439,1,1,0.8022273008720509,4600782.981503079,357,0.07504091664985842,0
11348397.413606126,2,298211276.67255974,1,1,0.7972273008720503,4605881.153952789,358,0.07610978055713721,0
11613444.076050792,2,301673603.1115645,1,1,0.7922936818539318,4619959.110372456,359,0.07699343897686617,0
11862329.28738603,2,304889018.12900895,1,1,0.7872936818539321,4642171.639591748,360,0.07781408041641352,0
28210844.602692567,2,470180743.3782095,2,1,0.75,18807229.73512838,1,0.12000000000000001,0
28329133.71292268,2,471165454.8104215,2,1,0.7363276532487819,18807773.670260314,2,0.12025131903747575,0
28393398.926826037,2,471699576.25677246,2,1,0.7313276532487817,18808243.22658099,3,0.12038763804769638,0
28497655.748078313,2,472564792.10382295,2,1,0.7263276532487817,18784308.901772622,4,0.12060845930230601,0
28543248.053174466,2,472942660.1620645,2,1,0.6891079941266561,18784863.74458998,5,0.12070489916639568,0
28592738.56584597,2,473352495.0483212,2,1,0.6841079941266552,18664911.732741334,6,0.12080949763633186,0
28635292.732867334,2,473704605.98689914,2,1,0.6818042576137677,17972496.549371585,7,0.1208993637425568,0
28673485.561586127,2,474020406.6737866,2,1,0.6571729253246139,17972930.004024826,8,0.12097996270999689,0
28727111.222535808,2,474463460.3022729,2,1,0.6542737847840558,17973279.117747895,9,0.12109303930057853,0
28776613.76481907,2,474872081.9310229,2,1,0.6273610269265992,17974156.404203586,10,0.1211973281217193,0
28826272.17758016,2,475281637.2299207,2,1,0.6063749484151439,17974947.26967086,11,0.12130185523508982,0
28853544.786684133,2,475506416.6566631,2,1,0.6013749484151442,17975651.045423135,12,0.12135922366539875,0
28875056.290466968,2,475683638.4219278,2,1,0.6385263781919197,17976497.31333611,13,0.12140445438173769,0
28945271.677624635,2,476261646.48348814,2,1,0.6357431955943035,17977159.903259873,14,0.12155197417782479,0
29063577.250662632,2,477233946.0709421,2,1,0.6959142335867148,17978037.25856506,15,0.1218001254518565,0
29170099.02213189,2,478107708.2736684,2,1,0.6909142335867146,17978722.38731014,16,0.12202312791591703,0
29280238.62650964,2,479009470.39530903,2,1,0.6859142335867148,17979637.254087456,17,0.12225327654731223,0
29372781.41985582,2,479765849.19231635,2,1,0.6809142335867149,17980152.747446932,18,0.12244632030105837,0
29518563.464054987,2,480954954.8032232,2,1,0.6759142335867147,17981419.49492158,19,0.12274980502542965,0
29603900.530594833,2,481649664.4929391,2,1,0.6709142335867148,17981883.69212674,20,0.12292710952787896,0
29702307.37063459,2,482449530.3409646,2,1,0.6659142335867149,17982568.63406212,21,0.12313125209031872,0
29800633.67734088,2,483247419.29909015,2,1,0.6609142335867146,17983734.62639007,22,0.12333489010893924,0
29877657.519935485,2,483871526.0466497,2,1,0.6590865425286733,17544848.025434993,23,0.12349417525781421,0
29965483.766734764,2,484582181.42249477,2,1,0.6540865425286733,17545526.35019666,24,0.12367554943423983,0
30087540.64508345,2,485568090.43510103,2,1,0.6509996505771026,17546068.703590285,25,0.12392717411938263,0
30165126.79229317,2,486193749.7764025,2,1,0.6459996505771021,17546857.270011693,26,0.12408685552278666,0
30256851.66541098,2,486932387.6461555,2,1,0.6409996505771023,17548246.4150493,27,0.12427537141931935,0
30314281.169725396,2,487394283.50083506,2,1,0.6359996505771023,17549011.47233455,28,0.12439325694173212,0
30388472.46792501,2,487990344.42458034,2,1,0.6309996505771024,17553292.520120703,29,0.12454538420737789,0
30398191.47398524,2,488068374.04526854,2,1,0.626634420677277,17564808.93478176,30,0.12456529900528157,0
30373416.731366087,2,487869443.9036235,2,1,0.6216344206772769,17591592.621064104,31,0.12451452785539169,0
30287004.64221585,2,487174957.5764394,2,1,0.6166344206772771,17632372.613312718,32,0.12433728035975135,0
30154300.70780212,2,486106495.9252665,2,1,0.6116344206772771,17684141.052134417,33,0.12406458650755416,0
29880922.453733496,2,483897963.2822579,2,1,0.6066344206772771,17763141.62222462,34,0.12350092259555118,0
29768660.556297675,2,482988111.47780204,2,1,0.6016344206772772,17803495.624049578,35,0.12326870930720966,0
29898773.100191776,2,484042480.2698034,2,1,0.7230308874644045,17423480.402242023,36,0.12353780636578145,0
29826148.183945246,2,483454246.80514854,2,1,0.7823919045265924,17098095.022457216,37,0.12338767683208038,0
29839204.08229735,2,483560047.2404069,2,1,0.7773919045265922,17139125.686427116,38,0.12341467932507867,0
29868236.95157638,2,483795236.5289935,2,1,0.772391904526593,17197439.46943576,39,0.12347470457074829,0
29891786.65243778,2,483985923.85085666,2,1,0.7673919045265922,17253371.094230168,40,0.12352337197992198,0
29568999.95463093,2,481365667.997809,2,1,0.762391904526592,17389001.62189317,41,0.1228546276580968,0
29505728.568499934,2,480850382.00139016,2,1,0.7583792567644387,17474700.54842093,42,0.1227231158502631,0
29523734.013840403,2,480997075.63088864,2,1,0.7506463690571796,17530574.37450386,43,0.12276055514523154,0
29537400.176863365,2,481108386.48231983,2,1,0.7409426469327491,17585892.541826047,44,0.12278896401216166,0
29335706.861994088,2,479462971.4569141,2,1,0.7406463690571794,17683224.51269824,45,0.12236901954223289,0
29179069.463758137,2,478181216.89645046,2,1,0.7383792567644386,17775678.815791495,46,0.12204188886020938,0
29121528.87854916,2,477709501.97140795,2,1,0.7333792567644378,17837718.448424257,47,0.12192149730482921,0
29094801.488680363,2,477490233.6241927,2,1,0.7283792567644383,17896163.22160118,48,0.12186553541775408,0
29171937.2657191,2,478122772.75086117,2,1,0.7233792567644389,17938549.789146088,49,0.12202697268686648,0
28756757.340108383,2,474708218.16000724,2,1,0.7183792567644387,18072586.13423079,50,0.12115550664604466,0
28606314.230941452,2,473464854.2115649,2,1,0.6941255716113244,17055662.23797906,51,0.12083817405445217,0
28410223.17151922,2,471839306.16128445,2,1,0.6891255716113248,17146624.04685349,52,0.12042330005380271,0
28155722.479232617,2,469721167.74451333,2,1,0.6841255716113247,17249172.15240653,53,0.11988270664670932,0
27840669.10700235,2,467085761.16307086,2,1,0.6799350954208481,16619567.168344136,54,0.11921009554081656,0
27642436.685754053,2,465419907.71225303,2,1,0.6749350954208484,16695871.549715016,55,0.11878493475549419,0
27285696.506932747,2,462406910.7619005,2,1,0.6513300457875436,16471265.83698906,56,0.1180159546576609,0
26963762.70814772,2,459670932.9217757,2,1,0.6940632892178806,15958219.375325568,57,0.11731767565445027,0
26905778.991219807,2,459176421.56476814,2,1,0.6907139515097918,15485407.922449978,58,0.11719146597088359,0
26756289.102963753,2,457899040.9190251,2,1,0.6857139515097912,15571087.186673457,59,0.11686545160375357,0
26431024.951273043,2,455107294.3061076,2,1,0.6807139515097913,15693649.181007639,60,0.11615293923852338,0
26206418.76959515,2,453169457.97293293,2,1,0.6757139515097913,15797009.407499649,61,0.11565836270969708,0
26058570.439841796,2,451889330.4925121,2,1,0.6509710623893912,15867175.42992365,62,0.1153316472926709,0
25886818.80294317,2,450397670.73969996,2,1,0.6472918171063728,15844736.279103667,63,0.11495094439733033,0
25762595.46006682,2,449315707.210537,2,1,0.6423389869176934,15906900.671796601,64,0.11467480458231645,0
25256411.542086974,2,444879728.2023619,2,1,0.6407927581002028,15866610.231117636,65,0.11354264957920772,0
25129846.19860323,2,443763633.90584666,2,1,0.6996868732970637,15956807.559708323,66,0.11325779887558353,0
24976674.473786294,2,442409150.20676637,2,1,0.6944394520377922,16032459.894702613,67,0.11291210618999668,0
24986865.492337085,2,442499397.21010506,2,1,0.6891434822425774,15564839.925577607,68,0.11293513912053066,0
24896128.986156907,2,441695227.3900908,2,1,0.6596182811310533,15625636.205254491,69,0.11272989809405143,0
24817440.736344285,2,440996650.29262626,2,1,0.631140561949568,15675847.052995345,70,0.11255160654792506,0
24594691.165939875,2,439013101.0869549,2,1,0.6254376543588892,15748337.495723648,71,0.11204536313401924,0
24350077.019047134,2,436824474.9349605,2,1,0.6204839506551859,15836177.580879752,72,0.11148677977658032,0
23874613.812637053,2,432538700.97162706,2,1,0.6155302469514817,15977046.281289112,73,0.11039296025537904,0
23705671.791005008,2,431005614.5221039,2,1,0.610576543247778,16046221.409703702,74,0.11000168439703367,0
23287936.15515646,2,427191197.10764456,2,1,0.5806937367327886,16167314.060898282,75,0.10902816496608808,0
